X,Y,profundidad,pis,ce
751815.2586,1552430.77,46,254,79.06496
751815.2586,1552430.77,47,254,79.06496
751815.2586,1552430.77,48,254,79.06496
751513.4122,1552268.181,57,254,69.75404
751513.4122,1552268.181,58,254,69.75404
751689.4195,1552479.669,3,255,39.22181
751815.4829,1552484.677,8,255,92.7494
751815.4829,1552484.677,9,255,92.7494
751547.9118,1552451.819,15,255,41.87151
751839.3403,1552574.791,25,255,72.79045
751839.3403,1552574.791,26,255,72.79045
751839.3403,1552574.791,27,255,72.79045
751787.7751,1552456.178,28,255,57.73359
751839.3403,1552574.791,28,255,72.79045
751397.2394,1552509.551,31,255,36.982
751306.6254,1552339.639,32,255,55.80023
751397.2394,1552509.551,32,255,36.982
751306.6254,1552339.639,33,255,55.80023
751636.7059,1552477.378,33,255,49.55379
751636.7059,1552477.378,34,255,49.55379
751636.7059,1552477.378,35,255,49.55379
751473.3253,1552486.836,38,255,35.51912
751473.3253,1552486.836,39,255,35.51912
751473.3253,1552486.836,40,255,35.51912
751473.3253,1552486.836,41,255,35.51912
751306.6045,1552429.517,42,255,22.6686
751306.6045,1552429.517,43,255,22.6686
751818.2708,1552454.044,45,255,82.38609
751501.593,1552381.851,57,255,43.44049
751501.593,1552381.851,58,255,43.44049
751470.6464,1552342.03,11,256,53.1317
751364.4584,1552239.152,12,256,65.11581
751754.835,1552541.746,25,256,71.12646
751754.835,1552541.746,26,256,71.12646
751754.835,1552541.746,27,256,71.12646
751754.835,1552541.746,28,256,71.12646
751450.4329,1552474.102,33,256,52.15645
751666.8484,1552598.657,36,256,45.44967
751787.3201,1552666.48,36,256,66.0803
751666.8484,1552598.657,37,256,45.44967
751787.3201,1552666.48,37,256,66.0803
751666.8484,1552598.657,38,256,45.44967
751666.8484,1552598.657,39,256,45.44967
751609.0253,1552446.113,57,256,72.38161
751609.0253,1552446.113,58,256,72.38161
751636.9742,1552537.816,59,256,27.5002
751360.2788,1552334.301,60,256,62.42502
751636.9742,1552537.816,60,256,27.5002
751840.2276,1552484.921,13,257,95.83588
751840.2276,1552484.921,14,257,95.83588
751840.2276,1552484.921,25,257,95.83588
751840.2276,1552484.921,26,257,95.83588
751360.4518,1552393.521,27,257,54.7723
751816.6108,1552545.566,27,257,85.48864
751840.2276,1552484.921,27,257,95.83588
751816.6108,1552545.566,28,257,85.48864
751840.2276,1552484.921,28,257,95.83588
751816.6108,1552545.566,29,257,85.48864
751816.6108,1552545.566,30,257,85.48864
751815.4829,1552484.677,31,257,92.7494
751815.4829,1552484.677,32,257,92.7494
751723.9096,1552664.083,41,257,53.67886
751723.9096,1552664.083,42,257,53.67886
751723.9096,1552664.083,43,257,53.67886
751723.9096,1552664.083,44,257,53.67886
751636.9742,1552537.816,46,257,27.5002
751636.9742,1552537.816,47,257,27.5002
751636.9742,1552537.816,48,257,27.5002
751368.8066,1552214.622,51,257,41.56114
751368.8066,1552214.622,52,257,41.56114
751368.8066,1552214.622,53,257,41.56114
751550.1187,1552392.402,53,257,64.11908
751364.0443,1552456.648,55,257,35.49953
751364.0443,1552456.648,56,257,35.49953
751335.7351,1552478.174,9,258,24.79467
751335.2448,1552451.162,16,258,25.06894
751359.1145,1552364.729,16,258,56.57169
751450.4329,1552474.102,31,258,52.15645
751666.8484,1552598.657,31,258,45.44967
751781.9088,1552546.884,31,258,55.67998
751450.4329,1552474.102,32,258,52.15645
751666.8484,1552598.657,32,258,45.44967
751781.9088,1552546.884,32,258,55.67998
751781.9088,1552546.884,33,258,55.67998
751637.1432,1552597.368,34,258,37.42659
751781.9088,1552546.884,34,258,55.67998
751637.1432,1552597.368,35,258,37.42659
751637.1432,1552597.368,36,258,37.42659
751637.1432,1552597.368,37,258,37.42659
751840.2276,1552484.921,48,258,95.83588
751393.2635,1552244.084,49,258,51.54057
751840.2276,1552484.921,49,258,95.83588
751840.2276,1552484.921,50,258,95.83588
751361.2904,1552308.411,54,258,59.57973
751787.7751,1552456.178,58,258,57.73359
751335.5616,1552243.516,60,258,65.16834
751335.2448,1552451.162,8,259,25.06894
751396.0865,1552297.574,12,259,51.43141
751396.0865,1552297.574,13,259,51.43141
751358.7444,1552490.023,15,259,33.60981
751358.7444,1552490.023,16,259,33.60981
751337.8847,1552183.214,19,259,66.16179
751337.8847,1552183.214,20,259,66.16179
751337.8847,1552183.214,21,259,66.16179
751359.1145,1552364.729,21,259,56.57169
751337.8847,1552183.214,22,259,66.16179
751359.1145,1552364.729,22,259,56.57169
751359.1145,1552364.729,23,259,56.57169
751359.1145,1552364.729,24,259,56.57169
751816.6108,1552545.566,31,259,85.48864
751838.2888,1552517.112,31,259,100.9492
751816.6108,1552545.566,32,259,85.48864
751838.2888,1552517.112,32,259,100.9492
751838.2888,1552517.112,33,259,100.9492
751838.2888,1552517.112,34,259,100.9492
751838.2888,1552517.112,35,259,100.9492
751502.7815,1552348.988,11,260,89.5399
751359.1145,1552364.729,18,260,56.57169
751359.1145,1552364.729,19,260,56.57169
751363.5049,1552423.658,19,260,49.62549
751303.8839,1552365.624,23,260,50.42273
751335.5616,1552243.516,26,260,65.16834
751785.4152,1552695.24,31,260,50.00935
751785.4152,1552695.24,32,260,50.00935
751450.4329,1552474.102,34,260,52.15645
751368.8066,1552214.622,40,260,41.56114
751513.4122,1552268.181,45,260,69.75404
751513.4122,1552268.181,46,260,69.75404
751724.5066,1552515.989,5,261,52.45016
751723.9096,1552664.083,5,261,53.67886
751603.7165,1552392.709,10,261,55.36143
751603.7165,1552392.709,11,261,55.36143
751785.1135,1552638.233,23,261,61.14419
751785.1135,1552638.233,24,261,61.14419
751785.1135,1552638.233,25,261,61.14419
751785.1135,1552638.233,26,261,61.14419
751638.9011,1552419.178,27,261,63.63601
751638.9011,1552419.178,28,261,63.63601
751669.9263,1552363.366,33,261,52.51895
751669.9263,1552363.366,34,261,52.51895
751669.9263,1552363.366,35,261,52.51895
751607.5944,1552415.881,37,261,56.76267
751607.5944,1552415.881,38,261,56.76267
751607.5944,1552415.881,39,261,56.76267
751334.9638,1552391.941,42,261,47.16967
751335.5616,1552243.516,43,261,65.16834
751784.9763,1552487.918,43,261,51.85411
751335.5616,1552243.516,44,261,65.16834
751818.2708,1552454.044,46,261,82.38609
751818.2708,1552454.044,47,261,82.38609
751818.2708,1552454.044,48,261,82.38609
751815.1671,1552516.662,51,261,93.43246
751609.0253,1552446.113,55,261,72.38161
751335.7351,1552478.174,56,261,24.79467
751609.0253,1552446.113,56,261,72.38161
751335.7351,1552478.174,57,261,24.79467
751452.1959,1552547.395,59,261,37.30615
751392.6545,1552393.617,4,262,55.40879
751392.6545,1552393.617,5,262,55.40879
751753.0955,1552630.39,5,262,71.41389
751392.6545,1552393.617,6,262,55.40879
751467.7399,1552384.727,11,262,54.93116
751467.7399,1552384.727,12,262,54.93116
751364.4584,1552239.152,15,262,65.11581
751364.4584,1552239.152,16,262,65.11581
751640.342,1552360.75,23,262,46.54514
751640.342,1552360.75,24,262,46.54514
751841.2409,1552634.027,27,262,35.7477
751841.2409,1552634.027,28,262,35.7477
751842.3313,1552446.976,29,262,85.08863
751842.3313,1552446.976,30,262,85.08863
751842.3313,1552446.976,31,262,85.08863
751842.3313,1552446.976,32,262,85.08863
751306.6045,1552429.517,37,262,22.6686
751694.3905,1552392.054,42,262,41.14644
751689.6854,1552540.329,43,262,50.76027
751694.3905,1552392.054,43,262,41.14644
751689.6854,1552540.329,44,262,50.76027
751818.2708,1552454.044,54,262,82.38609
751690.4489,1552627.226,55,262,40.18888
751818.2708,1552454.044,55,262,82.38609
751690.4489,1552627.226,56,262,40.18888
751818.2708,1552454.044,56,262,82.38609
751720.3923,1552604.388,57,262,48.5825
751720.3923,1552604.388,58,262,48.5825
751720.3923,1552604.388,59,262,48.5825
751720.3923,1552604.388,60,262,48.5825
751785.4152,1552695.24,3,263,50.00935
751720.8679,1552632.839,11,263,49.43953
751720.8679,1552632.839,12,263,49.43953
751785.6012,1552424.611,17,263,62.66395
751815.4829,1552484.677,17,263,92.7494
751840.2276,1552484.921,17,263,95.83588
751785.6012,1552424.611,18,263,62.66395
751815.4829,1552484.677,18,263,92.7494
751840.2276,1552484.921,18,263,95.83588
751840.2276,1552484.921,19,263,95.83588
751840.2276,1552484.921,20,263,95.83588
751451.8435,1552330.998,23,263,56.34968
751451.8435,1552330.998,24,263,56.34968
751451.8435,1552330.998,25,263,56.34968
751451.8435,1552330.998,26,263,56.34968
751364.0443,1552456.648,33,263,35.49953
751668.716,1552573.66,33,263,29.39838
751364.0443,1552456.648,34,263,35.49953
751668.716,1552573.66,34,263,29.39838
751364.0443,1552456.648,35,263,35.49953
751450.4329,1552474.102,35,263,52.15645
751668.716,1552573.66,35,263,29.39838
751450.4329,1552474.102,36,263,52.15645
751784.9763,1552487.918,44,263,51.85411
751784.9763,1552487.918,45,263,51.85411
751784.9763,1552487.918,47,263,51.85411
751784.9763,1552487.918,48,263,51.85411
751784.9763,1552487.918,49,263,51.85411
751787.3201,1552666.48,54,263,66.0803
751815.2586,1552430.77,54,263,79.06496
751814.5849,1552663.207,12,264,36.68398
751814.5849,1552663.207,13,264,36.68398
751470.4667,1552447.956,14,264,62.211
751785.1135,1552638.233,19,264,61.14419
751785.1135,1552638.233,20,264,61.14419
751785.1135,1552638.233,21,264,61.14419
751750.8939,1552514.036,31,264,79.79908
751750.8939,1552514.036,32,264,79.79908
751666.8484,1552598.657,44,264,45.44967
751666.8484,1552598.657,45,264,45.44967
751666.8484,1552598.657,46,264,45.44967
751784.9763,1552487.918,46,264,51.85411
751666.8484,1552598.657,47,264,45.44967
751787.3201,1552666.48,48,264,66.0803
751787.3201,1552666.48,49,264,66.0803
751839.5556,1552552.987,49,264,83.89801
751839.5556,1552552.987,50,264,83.89801
751839.5556,1552552.987,51,264,83.89801
751337.8847,1552183.214,57,264,66.16179
751397.2394,1552509.551,57,264,36.982
751337.8847,1552183.214,58,264,66.16179
751335.7351,1552478.174,4,265,24.79467
751840.3458,1552724.671,6,265,66.70672
751842.3313,1552446.976,10,265,85.08863
751840.2276,1552484.921,15,265,95.83588
751840.2276,1552484.921,16,265,95.83588
751359.1145,1552364.729,20,265,56.57169
751669.9183,1552451.805,21,265,44.48915
751669.9183,1552451.805,22,265,44.48915
751785.1135,1552638.233,22,265,61.14419
751753.0955,1552630.39,27,265,71.41389
751753.0955,1552630.39,28,265,71.41389
751450.4329,1552474.102,29,265,52.15645
751753.0955,1552630.39,29,265,71.41389
751450.4329,1552474.102,30,265,52.15645
751753.0955,1552630.39,30,265,71.41389
751669.9263,1552363.366,36,265,52.51895
751669.9263,1552363.366,37,265,52.51895
751669.9263,1552363.366,38,265,52.51895
751669.9263,1552363.366,39,265,52.51895
751748.3861,1552603.889,47,265,67.06578
751748.3861,1552603.889,48,265,67.06578
751818.2708,1552454.044,49,265,82.38609
751669.6442,1552479.585,50,265,47.45222
751784.9763,1552487.918,50,265,51.85411
751818.2708,1552454.044,50,265,82.38609
751669.6442,1552479.585,51,265,47.45222
751818.2708,1552454.044,52,265,82.38609
751818.2708,1552454.044,53,265,82.38609
751306.6045,1552429.517,58,265,22.6686
751513.4122,1552268.181,59,265,69.75404
751513.4122,1552268.181,60,265,69.75404
751361.2904,1552308.411,11,266,59.57973
751396.0237,1552216.218,14,266,45.69163
751694.3905,1552392.054,16,266,41.14644
751360.4518,1552393.521,28,266,54.7723
751421.1109,1552521.63,33,266,30.00345
751666.53,1552543.31,33,266,36.78133
751816.6108,1552545.566,33,266,85.48864
751421.1109,1552521.63,34,266,30.00345
751666.53,1552543.31,34,266,36.78133
751816.6108,1552545.566,34,266,85.48864
751666.53,1552543.31,35,266,36.78133
751306.6045,1552429.517,38,266,22.6686
751625.4543,1552358.168,48,266,67.01688
751625.4543,1552358.168,49,266,67.01688
751471.1589,1552542.158,57,266,34.0703
751471.1589,1552542.158,58,266,34.0703
751471.1589,1552542.158,59,266,34.0703
751471.1589,1552542.158,60,266,34.0703
751667.7213,1552422.562,5,267,52.37445
751785.6012,1552424.611,10,267,62.66395
751785.6012,1552424.611,11,267,62.66395
751337.7184,1552364.629,24,267,52.87066
751669.9263,1552363.366,29,267,52.51895
751838.2888,1552517.112,29,267,100.9492
751669.9263,1552363.366,30,267,52.51895
751838.2888,1552517.112,30,267,100.9492
751669.9263,1552363.366,31,267,52.51895
751666.53,1552543.31,31,267,36.78133
751669.9263,1552363.366,32,267,52.51895
751666.53,1552543.31,32,267,36.78133
751723.499,1552541.437,33,267,48.63573
751723.499,1552541.437,34,267,48.63573
751723.499,1552541.437,35,267,48.63573
751666.8484,1552598.657,40,267,45.44967
751666.8484,1552598.657,41,267,45.44967
751818.2708,1552454.044,51,267,82.38609
751814.5849,1552663.207,57,267,36.68398
751814.5849,1552663.207,58,267,36.68398
751335.5616,1552243.516,59,267,65.16834
751603.7165,1552392.709,8,268,55.36143
751669.9263,1552363.366,14,268,52.51895
751669.9263,1552363.366,15,268,52.51895
751669.9263,1552363.366,16,268,52.51895
751359.1145,1552364.729,17,268,56.57169
751451.4729,1552445.334,17,268,58.79009
751451.4729,1552445.334,18,268,58.79009
751451.4729,1552445.334,19,268,58.79009
751785.4152,1552695.24,21,268,50.00935
751785.4152,1552695.24,22,268,50.00935
751785.4152,1552695.24,23,268,50.00935
751785.4152,1552695.24,24,268,50.00935
751638.5041,1552623.725,26,268,33.32854
751638.5041,1552623.725,27,268,33.32854
751638.5041,1552623.725,28,268,33.32854
751607.5944,1552415.881,35,268,56.76267
751607.5944,1552415.881,36,268,56.76267
751840.2276,1552484.921,42,268,95.83588
751840.2276,1552484.921,43,268,95.83588
751840.2276,1552484.921,44,268,95.83588
751840.2276,1552484.921,45,268,95.83588
751815.2586,1552430.77,49,268,79.06496
751815.2586,1552430.77,50,268,79.06496
751784.9763,1552487.918,51,268,51.85411
751815.2586,1552430.77,51,268,79.06496
751815.2586,1552430.77,52,268,79.06496
751815.2586,1552430.77,53,268,79.06496
751784.9763,1552487.918,59,268,51.85411
751784.9763,1552487.918,60,268,51.85411
751453.3472,1552507.337,11,269,34.53142
751335.2448,1552451.162,15,269,25.06894
751430.618,1552390.338,18,269,41.96336
751839.3403,1552574.791,23,269,72.79045
751839.3403,1552574.791,24,269,72.79045
751839.3403,1552574.791,31,269,72.79045
751839.3403,1552574.791,32,269,72.79045
751607.5944,1552415.881,33,269,56.76267
751787.3201,1552666.48,33,269,66.0803
751607.5944,1552415.881,34,269,56.76267
751787.3201,1552666.48,34,269,66.0803
751787.3201,1552666.48,35,269,66.0803
751423.003,1552241.942,37,269,45.14822
751423.5489,1552274.268,37,269,41.06607
751423.003,1552241.942,38,269,45.14822
751423.5489,1552274.268,38,269,41.06607
751423.003,1552241.942,39,269,45.14822
751423.5489,1552274.268,39,269,41.06607
751307.0611,1552459.96,40,269,25.05035
751840.2276,1552484.921,51,269,95.83588
751609.0253,1552446.113,54,269,72.38161
751640.0625,1552389.083,55,269,47.30542
751640.0625,1552389.083,56,269,47.30542
751393.6798,1552454.062,3,270,38.48
751393.6798,1552454.062,4,270,38.48
751393.6798,1552454.062,5,270,38.48
751451.4729,1552445.334,5,270,58.79009
751451.4729,1552445.334,6,270,58.79009
751424.7093,1552485.471,7,270,22.05847
751424.7093,1552485.471,8,270,22.05847
751424.7093,1552485.471,9,270,22.05847
751424.7093,1552485.471,10,270,22.05847
751815.4829,1552484.677,10,270,92.7494
751424.7093,1552485.471,11,270,22.05847
751335.2448,1552451.162,14,270,25.06894
751448.2014,1552360.626,25,270,32.99211
751448.2014,1552360.626,26,270,32.99211
751669.9263,1552363.366,27,270,52.51895
751669.9263,1552363.366,28,270,52.51895
751668.716,1552573.66,29,270,29.39838
751668.716,1552573.66,30,270,29.39838
751668.716,1552573.66,31,270,29.39838
751607.5944,1552415.881,32,270,56.76267
751668.716,1552573.66,32,270,29.39838
751666.53,1552543.31,36,270,36.78133
751666.8484,1552598.657,42,270,45.44967
751666.8484,1552598.657,43,270,45.44967
751720.8679,1552632.839,55,270,49.43953
751720.8679,1552632.839,56,270,49.43953
751393.6798,1552454.062,57,270,38.48
751547.9118,1552451.819,57,270,41.87151
751393.6798,1552454.062,58,270,38.48
751547.9118,1552451.819,58,270,41.87151
751398.9296,1552425.778,59,270,48.78919
751398.9296,1552425.778,60,270,48.78919
751723.499,1552541.437,21,271,48.63573
751723.499,1552541.437,22,271,48.63573
751637.1432,1552597.368,26,271,37.42659
751337.7184,1552364.629,27,271,52.87066
751337.7184,1552364.629,28,271,52.87066
751337.7184,1552364.629,29,271,52.87066
751748.3861,1552603.889,33,271,67.06578
751815.4829,1552484.677,33,271,92.7494
751748.3861,1552603.889,34,271,67.06578
751815.4829,1552484.677,34,271,92.7494
751748.3861,1552603.889,35,271,67.06578
751815.4829,1552484.677,35,271,92.7494
751815.4829,1552484.677,36,271,92.7494
751815.4829,1552484.677,37,271,92.7494
751839.5556,1552552.987,37,271,83.89801
751839.5556,1552552.987,38,271,83.89801
751839.5556,1552552.987,39,271,83.89801
751470.6464,1552342.03,40,271,53.1317
751749.5575,1552572.797,40,271,64.62286
751724.0681,1552483.775,45,271,72.215
751724.0681,1552483.775,46,271,72.215
751638.8909,1552507.839,47,271,35.53057
751638.8909,1552507.839,48,271,35.53057
751395.4463,1552362.541,51,271,59.33323
751501.593,1552381.851,56,271,43.44049
751787.7751,1552456.178,59,271,57.73359
751787.7751,1552456.178,60,271,57.73359
751304.0326,1552185.98,8,272,54.77848
751838.2888,1552517.112,11,272,100.9492
751838.2888,1552517.112,12,272,100.9492
751838.2888,1552517.112,13,272,100.9492
751838.2888,1552517.112,14,272,100.9492
751781.9088,1552546.884,23,272,55.67998
751306.6045,1552429.517,24,272,22.6686
751781.9088,1552546.884,24,272,55.67998
751306.6045,1552429.517,25,272,22.6686
751333.9056,1552334.816,25,272,62.1237
751306.6045,1552429.517,26,272,22.6686
751333.9056,1552334.816,26,272,62.1237
751306.6045,1552429.517,27,272,22.6686
751333.9056,1552334.816,27,272,62.1237
751781.9088,1552546.884,35,272,55.67998
751815.4829,1552484.677,44,272,92.7494
751815.4829,1552484.677,45,272,92.7494
751815.4829,1552484.677,46,272,92.7494
751815.1671,1552516.662,50,272,93.43246
751840.2276,1552484.921,52,272,95.83588
751840.2276,1552484.921,53,272,95.83588
751306.6254,1552339.639,57,272,55.80023
751358.7444,1552490.023,57,272,33.60981
